object_id,ra,decl,gal_l,gal_b,ddf,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target
94155215,55.898438,-31.213543,229.72824,-52.431458,0.0,0.761,0.7649,0.0308,43.3827,0.007,90
94204472,146.07422,-24.296478,257.3448,21.580704,0.0,0.1833,0.1792,1.1469,39.6904,0.054,90
94313984,277.18936,-58.730057,336.30756,-20.126925,0.0,0.4558,0.4582,0.0362,42.0346,0.076,90
94325716,180.0,2.238686,274.42313,62.22886,0.0,0.2094,0.2243,0.0164,40.2354,0.016,90
94344279,22.851562,-29.142223,228.13527,-80.96463,0.0,0.6086,0.5975,0.0081,42.7278,0.013,42
94345286,357.53906,2.238686,93.825134,-57.128914,0.0,0.4571,0.4236,0.0216,41.8316,0.03,90
94374358,238.71094,-29.82786,343.84796,18.117662,0.0,0.4687,0.4337,0.0233,41.8926,0.135,42
94375084,307.79297,-9.594068,35.570663,-26.483387,0.0,0.1669,0.1433,0.0121,39.1584,0.066,90
94419268,297.0853,-50.67416,347.7856,-29.428102,0.0,0.1203,0.1167,1.1778,38.6741,0.036,42
94514485,206.54297,-11.71976,323.58252,48.944958,0.0,0.333,0.3458,0.0066,41.3137,0.053,42
94621519,4.042969,-29.656013,12.81545,-81.845245,0.0,0.6398,0.6099,0.0182,42.7824,0.018,42
94643579,62.929688,-31.563116,231.26271,-46.50296,0.0,0.2047,0.2274,0.0149,40.2696,0.016,90
94661251,230.97656,-9.140394,353.81516,38.233883,0.0,0.1348,0.1481,0.9653,39.2352,0.092,42
94676718,76.28906,-32.619843,235.16779,-35.528004,0.0,0.2473,0.2458,0.0071,40.4605,0.014,42
94714980,121.46484,-11.71976,232.13576,10.684905,0.0,0.2978,0.3964,0.0476,41.6611,0.051,90
94730957,11.425781,-30.345182,323.9354,-86.54628,0.0,0.3326,0.3337,0.0095,41.2232,0.018,42
94870591,2.8125,-5.529265,97.25318,-66.37652,0.0,0.3342,0.3224,0.0097,41.1366,0.026,90
94935361,81.91406,-34.048595,238.07811,-31.259298,0.0,0.5519,0.5592,0.0952,42.5537,0.015,90
94949090,87.94118,-61.75544,270.81403,-30.671835,0.0,0.3048,0.2832,0.0556,40.8117,0.045,90
95110246,56.317364,-59.109406,272.19287,-46.300358,0.0,0.137,0.134,0.0249,38.9997,0.023,42
95151726,244.86328,-32.79717,345.6252,12.33089,0.0,0.0328,0.0251,0.0234,35.1997,0.383,90
95192661,181.05469,-1.342993,279.28445,59.343388,0.0,0.4366,0.39,0.7541,41.6193,0.019,90
95243481,277.73438,-35.501846,358.78247,-11.541624,0.0,0.37,0.3842,0.0234,41.5813,0.1,90
95284396,235.88115,-44.20153,332.57565,8.54307,0.0,0.191,0.1552,0.0172,39.3478,0.212,90
95326729,236.42578,-2.388015,4.863276,38.70464,0.0,0.5345,0.6216,0.0362,42.8323,0.16,42
95373927,354.72656,-27.447618,27.621843,-73.89614,0.0,0.226,0.2335,0.023,40.334,0.014,42
95404147,47.109375,-14.631667,198.5263,-55.789932,0.0,0.3237,0.3183,0.0102,41.1038,0.04,90
95416643,351.5625,-19.9467,48.59705,-69.23203,0.0,0.2085,0.2473,0.0158,40.4754,0.022,90
95449339,225.6368,-50.480045,323.2481,7.147356,0.0,0.4788,0.3718,0.3475,41.4978,0.332,90
95518869,82.08984,-27.953188,231.30698,-29.506454,0.0,0.2892,0.3028,0.0087,40.9788,0.039,90
95600283,158.3789,-13.86195,259.38034,37.08655,0.0,0.0845,0.1037,0.0165,38.3994,0.064,42
95669793,242.92969,-30.17244,346.36075,15.347043,0.0,0.067,0.0704,0.011,37.5099,0.205,42
95680720,153.28125,1.342993,240.35529,44.143818,0.0,0.4024,0.4619,0.0305,42.0552,0.033,90
95734481,3.688525,-56.064457,313.28394,-60.320404,0.0,0.3778,0.3495,0.0454,41.3404,0.011,90
95734686,264.71832,-50.28581,340.99802,-10.003159,0.0,0.334,0.3228,0.0135,41.1396,0.136,42
95735933,169.6289,-5.379379,264.8199,50.48715,0.0,0.1351,2.5169,1.1692,46.5655,0.032,42
95810605,258.92578,3.284369,24.596947,22.741907,0.0,0.0975,0.0977,0.0155,38.2616,0.147,42
95941582,66.44531,-39.644398,243.04518,-44.245815,0.0,0.2317,0.3846,0.09,41.5837,0.026,90
95944575,50.976562,-15.868921,203.21066,-52.958305,0.0,0.399,0.3636,0.3616,41.4409,0.032,90
96226194,33.046875,-18.052954,191.15181,-69.30916,0.0,0.253,0.2594,0.0052,40.5935,0.021,90
96250777,56.953125,-5.229529,193.45944,-42.694798,0.0,0.3276,0.333,0.0286,41.2177,0.077,90
96338147,311.48438,-27.447618,17.408495,-36.05448,0.0,0.302,2.8091,0.8374,46.854,0.107,90
96457351,110.390625,-41.610443,253.54898,-12.450021,0.0,0.3787,0.3951,0.0225,41.6526,0.164,90
96544576,254.35547,-22.66961,359.08487,12.483814,0.0,0.1013,0.1239,0.0247,38.8153,0.538,90
96552995,279.2384,-62.132156,333.17212,-22.137358,0.0,0.0952,0.1064,0.1786,38.4593,0.142,90
96755780,124.62891,-3.882372,226.81355,17.363968,0.0,0.1504,0.1549,0.0095,39.3427,0.057,90
96914178,329.23828,-1.193748,57.235565,-40.816383,0.0,0.3306,0.3595,0.1072,41.4123,0.112,90
96950346,152.57812,-7.933337,249.0561,37.554783,0.0,0.0781,0.0565,0.013,37.0085,0.034,90
97011617,169.80469,-10.655059,269.2234,46.09383,0.0,0.2925,0.349,0.3748,41.337,0.044,90
97100885,172.26562,-3.433834,266.71228,53.54349,0.0,0.3655,0.3741,0.2926,41.5136,0.044,42
97109451,81.73828,-32.442867,236.21597,-31.01508,0.0,0.3804,0.4241,0.8375,41.8346,0.013,90
97110605,143.26172,-32.08995,261.1957,14.268771,0.0,0.153,2.4768,0.8834,46.5232,0.098,90
97111379,134.64844,-7.030393,235.31017,24.173622,0.0,0.3369,0.4053,0.5045,41.7184,0.031,90
97120903,338.5547,-40.4239,358.8437,-58.79761,0.0,0.0663,0.0652,0.0115,37.3358,0.013,90
97128504,119.35547,0.298417,220.35008,14.778447,0.0,0.407,2.9956,0.9308,47.0223,0.036,42
97221300,84.19922,-8.989299,212.62321,-20.640724,0.0,0.1817,0.1855,0.0084,39.7738,0.436,90
97256645,196.875,-7.030393,310.0019,55.620712,0.0,0.2611,2.2019,1.2567,46.2123,0.037,90
97293261,87.1875,-14.940303,219.70221,-20.47773,0.0,0.0695,0.0729,0.0212,37.5889,0.115,42
97312508,244.33594,-3.134927,9.891075,31.907576,0.0,0.1959,0.1902,0.0131,39.8348,0.174,90
97321293,355.78125,-39.25793,348.14713,-71.3138,0.0,0.3907,0.4578,0.391,42.0322,0.012,90
97388897,240.46875,-32.619843,343.03357,15.044434,0.0,0.3153,0.3109,0.0136,41.0449,0.214,90
97411149,19.160156,-17.270004,154.79906,-78.55074,0.0,0.4425,0.4337,0.8815,41.8922,0.017,90
97538098,117.07031,-4.031936,223.14624,10.712541,0.0,0.2088,2.7808,1.3336,46.8275,0.062,42
97544837,93.69141,-33.510056,240.55624,-21.714052,0.0,0.2301,1.4943,0.3552,45.1788,0.034,90
97725738,343.125,-13.708317,52.761482,-59.187847,0.0,0.3314,0.345,0.0401,41.3078,0.038,90
97736859,154.6875,-4.630479,247.79572,41.34393,0.0,0.3732,0.3838,0.0426,41.5789,0.04,90
97759814,346.64062,-31.213543,16.509808,-66.801575,0.0,0.1649,0.1676,0.0145,39.5306,0.019,42
97835848,160.3942,-44.796005,279.99368,12.214542,0.0,0.0601,0.0664,0.0172,37.3748,0.153,42
97895407,318.51562,-28.461132,18.002735,-42.329662,0.0,0.1849,0.1975,0.0719,39.9253,0.074,42
97960909,4.21875,-31.563116,0.373835,-81.26404,0.0,0.3028,0.295,0.2045,40.913,0.018,90
97998269,20.968586,-54.53282,292.90518,-61.959473,0.0,0.5743,0.537,0.1879,42.4476,0.02,42
98093823,65.19887,-57.399525,267.5091,-42.618412,0.0,0.2801,0.4075,0.6581,41.7319,0.013,90
98224913,30.234375,-18.052954,187.01793,-71.59927,0.0,0.0747,0.1204,0.5694,38.7473,0.021,42
98261512,204.4336,-37.544327,312.9938,24.42122,0.0,0.0776,0.0705,0.0083,37.5108,0.054,42
98299516,225.35156,1.044512,358.49103,49.363964,0.0,0.1393,0.1433,0.0222,39.1575,0.038,42
98357025,57.128906,-30.691587,229.05226,-51.330616,0.0,0.2496,0.2374,0.1334,40.3751,0.008,42
98448729,281.07422,-41.0145,354.67123,-16.159882,0.0,0.2416,0.3602,0.3113,41.4171,0.066,42
98491841,156.97266,-17.270004,260.71622,33.584743,0.0,0.1703,0.1999,0.013,39.9549,0.049,90
98658462,109.33594,-9.745426,224.55002,1.246444,0.0,0.2336,0.3283,0.1084,41.1824,0.533,90
98671579,192.1289,-37.1689,302.28586,25.699183,0.0,0.1245,0.1249,0.8897,38.8337,0.055,90
98694775,355.40323,-55.49084,322.17136,-58.95229,0.0,0.3306,0.4109,0.0727,41.7537,0.011,90
98720151,54.34426,-56.064457,268.9048,-48.635128,0.0,0.5543,0.5601,0.0092,42.5578,0.021,90
98807048,41.660156,-21.381943,206.87492,-63.184242,0.0,0.3576,0.5517,0.5331,42.5184,0.032,90
98832629,3.825,-52.801853,315.19775,-63.457294,0.0,0.2804,0.52,0.1094,42.3635,0.01,90
99021575,35.689655,-52.222923,274.87744,-59.64341,0.0,0.1856,0.185,0.0099,39.7674,0.022,90
99114952,106.875,-33.689194,245.0104,-11.599664,0.0,0.1481,0.1336,0.0543,38.9918,0.117,42
99158421,109.42623,-56.064457,267.0801,-18.75335,0.0,0.277,0.3368,0.0625,41.2467,0.126,90
99319278,172.79297,-29.313198,282.6412,30.376493,0.0,0.2549,0.2449,0.0106,40.4511,0.052,90
99330650,240.46875,-18.367102,353.7063,25.199146,0.0,0.3892,0.3584,0.0209,41.4039,0.344,90
99349362,165.76172,-29.313198,276.23083,27.878904,0.0,0.2286,0.587,0.0997,42.6812,0.049,90
99390548,103.18359,-39.450893,249.24634,-16.609795,0.0,0.486,0.4814,1.1677,42.1623,0.099,90
99453348,86.30859,-33.868706,238.92819,-27.685926,0.0,0.3748,0.5788,0.5073,42.6443,0.033,90
99523947,312.95456,-53.18726,344.94446,-39.23237,0.0,0.35,0.4051,0.6477,41.7169,0.027,90
99660133,126.21094,-14.323464,236.89136,13.237641,0.0,0.283,0.3185,0.0322,41.1056,0.045,90
99715839,193.71094,-3.732834,304.58795,59.12796,0.0,0.2516,0.6131,0.0808,42.7959,0.016,42
99755210,292.4026,-46.76848,351.47702,-25.676582,0.0,0.335,0.3838,1.3144,41.5785,0.06,42
99761129,148.71094,-33.331287,265.57687,16.439367,0.0,0.137,0.1482,0.5025,39.2367,0.08,42
99801307,103.00781,-33.331287,243.32318,-14.396369,0.0,0.1817,0.2059,0.0231,40.0273,0.212,42
99863752,156.09375,-20.902014,262.60764,30.222538,0.0,0.3627,0.3457,0.8947,41.3126,0.061,42
99886885,132.53906,-6.429418,233.50346,22.758299,0.0,0.2017,0.2048,0.0218,40.0141,0.02,42
99943177,30.234375,-16.49037,183.03215,-70.71281,0.0,0.3772,0.2934,0.0728,40.9001,0.022,90
100017743,329.45782,-43.20782,356.6344,-51.581863,0.0,0.1397,0.1927,0.0347,39.8663,0.013,42
100018744,74.00391,-22.346588,222.38304,-34.793762,0.0,0.5525,0.5692,0.0085,42.6002,0.035,90
100101119,329.76562,-10.04835,47.320705,-46.01253,0.0,0.4174,0.4509,1.3469,41.9928,0.032,90
100145299,358.2422,-1.044512,92.23036,-60.38331,0.0,0.0844,0.0966,0.0134,38.2341,0.024,90
100426880,221.3086,-41.0145,325.00146,16.929882,0.0,0.066,0.0415,0.0183,36.3155,0.101,42
100560232,336.79688,-29.142223,20.700306,-58.258068,0.0,0.7166,0.7551,0.0148,43.3485,0.013,90
100571928,195.82031,-27.11186,306.17697,35.685253,0.0,0.2918,0.2818,0.0091,40.7991,0.063,90
100588254,265.60547,-2.089372,22.971172,14.310585,0.0,0.2715,0.3525,1.016,41.3622,0.282,42
100590632,344.0039,-20.423615,40.948425,-62.823746,0.0,0.2338,0.2372,0.0148,40.3723,0.027,90
100653729,119.00391,-8.385539,227.96536,10.272293,0.0,0.3607,0.3169,0.4637,41.0932,0.069,90
100789268,324.66797,-0.596842,54.504772,-36.72836,0.0,0.2362,0.2941,0.0199,40.9056,0.048,42
100890774,90.0,-1.044512,207.93407,-11.908868,0.0,0.2594,0.3265,0.8153,41.1685,0.431,42
100928881,141.5039,-22.346588,252.72658,19.918114,0.0,0.6159,0.6264,0.0182,42.8526,0.057,90
101023493,148.1836,-27.615883,261.25714,20.450605,0.0,0.4872,0.3663,0.0465,41.4596,0.069,90
101119111,63.09045,-52.99461,262.08945,-44.975742,0.0,0.1754,0.2255,1.0496,40.2482,0.012,90
101125840,46.40625,-35.136116,236.95428,-60.344894,0.0,0.2399,0.2461,0.0067,40.463,0.013,42
101241553,183.86719,-10.655059,288.73465,51.222466,0.0,0.0839,0.0787,0.0103,37.7642,0.057,42
101310071,157.85156,-15.868921,260.4506,35.20481,0.0,0.1959,2.5961,1.1838,46.647,0.063,42
101326940,207.2461,-32.08995,316.88858,29.217422,0.0,0.2346,0.4624,0.1337,42.0578,0.043,42
101349530,335.7543,-46.571846,349.2298,-54.994267,0.0,0.3123,2.4245,0.7468,46.4669,0.009,90
101376210,196.69922,-33.510056,306.60117,29.252245,0.0,0.5219,0.5295,0.0125,42.4108,0.05,90
101547129,86.30859,-34.953865,240.11195,-27.971722,0.0,0.4852,0.4909,0.2454,42.2134,0.024,90
101595704,181.23047,-7.481631,283.249,53.603054,0.0,0.1373,0.1858,0.0238,39.7778,0.032,42
101631565,72.94922,-7.481631,205.66747,-29.95906,0.0,0.3155,0.3218,0.2518,41.1319,0.056,90
101637641,75.76172,-16.957764,217.02307,-31.383722,0.0,0.2234,0.3986,0.9135,41.6752,0.061,42
101652534,329.23828,2.388015,60.957153,-38.66152,0.0,0.5191,0.3983,0.0355,41.6733,0.052,90
101712254,292.5,-20.902014,17.96651,-17.572737,0.0,0.4892,0.4793,0.0199,42.1512,0.074,42
101870045,78.061226,-44.003082,249.29153,-35.822334,0.0,0.526,0.4597,0.3766,42.0428,0.011,90
101955355,126.91406,-20.582914,242.59535,10.329049,0.0,0.308,0.2917,0.0347,40.8849,0.081,90
101990451,144.49219,-20.582914,253.37868,23.154734,0.0,0.4756,0.487,0.0338,42.1924,0.053,42
102004011,192.48047,-23.643314,302.48373,39.227116,0.0,0.6146,0.6288,0.2213,42.8629,0.073,90
102007339,270.94144,-45.191612,347.5919,-11.185113,0.0,0.2601,2.7228,0.9243,46.7723,0.131,90
102048510,226.5859,-47.55368,325.25372,9.386081,0.0,0.2665,2.3621,0.2432,46.3981,0.198,90
102093938,83.49609,-14.169522,217.38742,-23.436113,0.0,0.4858,0.4628,0.0401,42.0602,0.124,42
102096317,179.47266,-20.74238,286.4126,40.405464,0.0,0.1426,0.1657,0.0166,39.5032,0.041,42
102178865,346.9922,-16.49037,51.53269,-63.806797,0.0,0.1712,0.1798,0.0164,39.6996,0.029,90
102302473,290.7422,-4.331149,32.650295,-8.983249,0.0,0.1904,0.1901,0.0197,39.8333,0.469,90
102315326,210.41016,-20.423615,324.4158,39.501495,0.0,0.2061,0.2064,0.0147,40.033,0.062,42
102337497,88.76953,-27.953188,233.36139,-23.899118,0.0,0.3286,0.3302,0.0359,41.1968,0.03,90
102350999,59.414062,-22.508005,217.28192,-47.72707,0.0,0.2056,1.1866,1.0089,44.5599,0.033,42
102389747,50.82996,-43.605747,251.36533,-55.33792,0.0,0.386,0.4209,0.0387,41.8154,0.01,90
102404483,226.40625,-9.745426,348.9732,40.833168,0.0,0.3905,0.3988,0.1651,41.6764,0.069,90
102417599,292.32422,-13.248015,25.16435,-14.297203,0.0,0.2396,0.2552,0.0255,40.5531,0.189,42
102467299,296.3672,-0.74606,38.50735,-12.345118,0.0,0.1608,0.112,0.313,38.5792,0.157,90
102479413,166.28906,-12.48276,266.44833,42.735653,0.0,0.1222,0.0955,0.8592,38.2094,0.036,42
102479522,220.78125,-11.872187,341.3699,42.51256,0.0,0.2969,0.3124,0.0168,41.0572,0.067,90
102496947,103.89706,-52.029728,261.89316,-20.459812,0.0,0.3201,0.3269,0.0052,41.1716,0.065,42
102506887,323.96484,-3.882372,50.556904,-37.9265,0.0,0.1837,0.2014,0.0101,39.9733,0.038,90
102529486,20.214844,-22.993395,182.71054,-82.16108,0.0,0.2125,0.2668,0.0875,40.6627,0.014,90
102667737,288.45703,-15.404094,21.528538,-11.818492,0.0,0.3774,0.3233,0.7171,41.1438,0.137,42
102692257,155.91797,-13.86195,257.11334,35.54623,0.0,0.1205,0.1222,0.0121,38.7829,0.076,90
102700077,183.86719,-31.213543,293.9571,31.030602,0.0,0.0996,0.0968,0.0089,38.2392,0.055,42
102772502,246.6211,-32.08995,347.1936,11.74109,0.0,0.4639,0.4355,0.1357,41.9034,0.394,90
102864430,149.76562,-37.732746,269.16055,13.587916,0.0,0.1307,0.2564,0.3317,40.5651,0.104,42
102869165,236.07422,-2.388015,4.583878,38.980366,0.0,0.3318,0.3718,0.2,41.4978,0.186,90
102872261,171.03516,-35.31877,283.50146,24.237602,0.0,0.1961,0.1528,0.0356,39.3106,0.079,90
102924312,62.226562,-28.461132,226.6677,-46.62111,0.0,0.4573,0.4444,0.0235,41.9552,0.025,42
102971259,163.125,-1.940072,253.5975,49.19397,0.0,0.0691,0.1246,0.0362,38.8278,0.034,42
102994328,148.35938,-17.739365,253.96185,27.753479,0.0,0.4118,0.3834,0.9962,41.5759,0.039,42
102999753,191.77734,-7.782714,301.05902,55.07329,0.0,0.4068,0.4057,0.0214,41.721,0.023,90
103047716,356.1328,-22.831406,45.088917,-74.25587,0.0,0.4317,0.4178,0.2675,41.7963,0.019,90
103310781,123.046875,-19.31304,239.49544,7.992126,0.0,0.3037,2.7764,1.2941,46.8234,0.097,42
103428710,0.198238,-47.55368,325.46942,-67.297485,0.0,0.1267,0.1418,0.3136,39.1331,0.012,90
103453692,275.44922,-36.05359,357.45642,-10.111595,0.0,0.1157,2.2517,0.4332,46.2716,0.123,90
103569045,66.62109,-12.024699,207.26897,-37.5581,0.0,0.4843,0.4648,0.0158,42.0714,0.038,42
103613970,185.09766,-14.477512,291.72424,47.717464,0.0,0.3652,0.3447,0.0142,41.3056,0.046,90
103740550,80.68359,-34.590576,238.42892,-32.37178,0.0,0.185,0.1901,0.0097,39.8329,0.034,42
103766729,322.5586,-25.282602,23.406755,-45.13528,0.0,0.1288,0.1298,0.0143,38.9246,0.031,90
103770531,205.79051,-42.410164,313.0233,19.445803,0.0,0.1997,0.2665,0.3972,40.6598,0.074,42
103787063,339.60938,-12.788582,51.042152,-55.766792,0.0,0.4314,0.4027,0.5622,41.7016,0.055,90
103802998,293.20312,-19.9467,19.160086,-17.804468,0.0,0.2857,0.3159,0.0251,41.0848,0.09,90
103837158,216.21094,-10.04835,337.44977,46.468575,0.0,0.4061,0.4593,0.9954,42.0409,0.051,90
103978798,81.73828,-3.284369,206.01051,-20.26101,0.0,0.1615,0.1388,1.1273,39.0825,0.265,42
104025081,27.070312,-13.094776,169.18158,-70.67001,0.0,0.3871,0.427,0.0251,41.8522,0.015,90
104088174,173.4961,0.596842,264.70444,57.602352,0.0,0.4585,0.3732,0.5194,41.507,0.021,90
104115170,233.4375,-15.868921,350.2758,31.703276,0.0,0.1366,0.1985,0.0143,39.9375,0.09,90
104167066,197.92969,-32.619843,307.86554,30.057549,0.0,0.2016,0.2009,0.3204,39.9669,0.058,42
104321005,111.44531,-7.933337,223.92613,3.937037,0.0,0.2263,0.4884,0.306,42.2003,0.211,42
104344364,189.3164,-41.810314,300.10416,20.983606,0.0,0.2362,0.3223,1.1897,41.1355,0.101,42
104365025,236.95312,-1.044512,6.644274,39.107258,0.0,0.2124,0.1891,0.0254,39.8208,0.095,90
104378116,110.03906,-41.212543,253.06512,-12.5183,0.0,0.1311,0.2238,0.8028,40.2297,0.199,90
104396329,224.64844,-29.48446,333.53082,25.72691,0.0,0.3008,0.2835,0.0157,40.8137,0.117,90
104431374,292.78845,-61.189777,335.54312,-28.261436,0.0,0.1832,0.185,0.0116,39.7682,0.069,90
104451216,62.735294,-58.54025,269.55716,-43.49511,0.0,0.644,0.6431,0.0295,42.922,0.016,90
104500417,110.609245,-45.389202,257.13416,-13.90596,0.0,0.2211,0.2628,0.9777,40.6255,0.106,90
104620343,312.71484,-32.79717,11.154002,-38.273323,0.0,0.4154,0.3972,1.1723,41.6664,0.073,90
104712801,33.222656,2.985506,159.22034,-54.045876,0.0,0.1192,0.1069,0.0178,38.4704,0.031,42
104719061,1.757812,0.447628,99.967476,-60.428993,0.0,0.4823,0.5083,0.6189,42.3041,0.044,90
104723380,23.027344,-13.86195,160.53586,-73.687416,0.0,0.7276,0.7368,0.0472,43.2831,0.015,90
104767924,265.60547,-14.477512,12.012878,8.140418,0.0,0.2034,0.1877,0.016,39.8022,0.368,42
104838165,19.863281,-30.0,239.60437,-83.21326,0.0,0.3354,0.3493,0.0411,41.3391,0.014,42
104855013,330.06522,-46.964977,350.6112,-51.16735,0.0,0.7173,0.7266,0.0134,43.246,0.015,90
104932997,181.05469,-24.132875,289.32324,37.48792,0.0,0.4092,0.3986,0.0158,41.6758,0.059,90
104958606,320.09766,-36.79533,6.847301,-44.779644,0.0,0.2478,0.2348,0.0268,40.3473,0.055,90
105002662,140.97656,-16.801838,247.89822,23.210064,0.0,0.3215,0.278,0.592,40.7649,0.046,90
105100736,240.82031,-30.17244,345.0039,16.621433,0.0,0.4001,0.2716,1.074,40.7072,0.146,90
105164118,157.32422,-17.270004,261.03137,33.794346,0.0,0.0869,0.1333,0.0248,38.9873,0.053,42
105164597,339.3871,-61.37841,326.73135,-49.102585,0.0,0.2777,0.367,0.0268,41.4643,0.022,90
105343648,333.8086,0.298417,62.590385,-43.53272,0.0,0.1762,0.1865,0.0132,39.7867,0.056,42
105344515,109.84716,-47.161343,258.57968,-15.114068,0.0,0.229,0.2324,0.008,40.3224,0.147,42
105433334,220.95703,-14.78593,339.40308,39.995815,0.0,0.1969,0.1784,0.0132,39.6807,0.083,90
105439868,304.6289,-37.92165,3.48611,-32.725716,0.0,0.1592,0.1564,0.0152,39.3648,0.046,42
105502451,213.57422,-22.66961,326.83093,36.327232,0.0,0.5172,0.4723,0.0128,42.1129,0.08,90
105523560,164.70703,-27.953188,274.57883,28.646605,0.0,0.4874,0.4593,0.019,42.0405,0.062,90
105564120,142.20703,-5.67919,238.95824,31.089724,0.0,0.087,0.0775,0.0183,37.727,0.035,42
105613898,92.8125,-27.447618,234.17184,-20.362946,0.0,0.3492,0.3469,1.1506,41.3213,0.026,90
105636094,2.285156,-16.957764,76.87474,-75.890076,0.0,0.1884,0.1647,0.1066,39.4887,0.026,42
105699563,359.29688,-21.221792,55.544243,-76.30173,0.0,0.3413,0.3069,0.1975,41.0121,0.016,90
105739240,308.4961,-31.738394,11.538032,-34.56547,0.0,0.2435,0.6032,0.7187,42.7531,0.064,90
105869076,102.48047,-19.15501,229.95303,-8.92729,0.0,0.0204,0.0588,0.0235,37.1009,0.354,42
106057072,180.17578,0.895283,275.93304,61.079136,0.0,0.4662,0.4943,0.0353,42.2312,0.017,90
106073135,68.32317,-59.677784,269.82178,-40.416428,0.0,0.1855,0.1916,0.1875,39.8519,0.018,42
106223882,15.644531,-37.92165,291.38998,-78.955765,0.0,0.1921,0.2327,0.0236,40.3257,0.012,42
106262435,18.632812,-17.739365,153.69928,-79.20516,0.0,0.5427,0.3577,0.1434,41.3992,0.013,42
106418576,149.76562,-22.508005,258.70016,25.203789,0.0,0.1284,0.1727,0.0141,39.6021,0.045,90
106422882,102.30469,-22.185358,232.6564,-10.379135,0.0,0.1426,0.1648,0.0188,39.4906,0.166,90
106474668,60.29297,-3.583322,193.99313,-39.00222,0.0,0.5838,0.589,0.1284,42.6903,0.114,90
106520041,205.6329,-45.586655,312.212,16.362432,0.0,0.3336,0.3255,0.0251,41.1603,0.088,42
106540496,149.41406,-30.17244,263.90805,19.23448,0.0,0.5068,0.5148,0.31,42.3373,0.067,90
106562150,213.57422,-19.15501,328.61115,39.549458,0.0,0.1967,0.1802,0.0175,39.7049,0.061,90
106619084,357.01172,-25.282602,36.7631,-75.671715,0.0,0.3872,0.3669,0.0395,41.4637,0.02,90
106648874,179.47266,-5.079716,279.04175,55.288754,0.0,0.3935,0.4135,0.994,41.7699,0.021,90
106690124,4.921875,-1.044512,105.334175,-62.826397,0.0,0.2737,0.2732,0.0888,40.7221,0.024,42
106793212,353.14453,-18.209957,54.95763,-69.777,0.0,0.1256,0.1298,0.0212,38.9238,0.026,42
106903418,78.97591,-43.20782,248.39664,-35.087666,0.0,0.4749,0.4404,0.0231,41.9317,0.022,90
106946255,79.69273,-56.827923,265.05847,-34.97699,0.0,0.4588,0.4868,0.0271,42.1915,0.025,90
107116166,80.89595,-57.970295,266.40463,-34.27125,0.0,0.5478,0.5602,0.0196,42.5586,0.027,90
107165985,14.589844,-26.610098,194.76804,-88.37182,0.0,0.6202,0.6168,0.0131,42.812,0.017,90
107201222,293.90625,-30.51823,8.918564,-22.238392,0.0,0.5615,0.5316,0.0396,42.4209,0.124,90
107448991,229.04297,-3.583322,357.26102,43.506203,0.0,0.3354,0.3447,0.0184,41.3051,0.102,90
107634822,75.58594,-15.558919,215.4348,-31.010204,0.0,0.6776,0.6866,0.0082,43.0956,0.074,90
107659390,79.10156,-31.914005,234.97388,-33.052574,0.0,0.1928,0.1975,0.0079,39.9258,0.016,90
107668196,163.0,-47.945496,283.11996,10.278701,0.0,0.1255,0.1266,0.0154,38.8652,0.203,42
107731534,14.589844,-33.510056,290.18857,-83.44608,0.0,0.2282,0.2205,0.0173,40.1935,0.018,90
107788969,129.19922,-2.388015,227.89024,22.057638,0.0,0.2583,0.2445,0.0183,40.4474,0.023,90
107807203,47.27528,-57.01855,273.34042,-51.46029,0.0,0.0588,0.0863,0.0362,37.9749,0.014,42
107836210,248.19019,-59.867073,327.57697,-8.060415,0.0,0.1247,0.1277,0.0148,38.8862,0.232,42
107873281,232.91016,-19.15501,347.28387,29.598942,0.0,0.1703,0.4378,0.7347,41.9165,0.09,90
107905568,19.335938,-40.033035,281.98065,-76.02325,0.0,0.2421,0.2722,0.0179,40.7125,0.012,42
107964362,43.153847,-53.76456,271.35562,-55.28873,0.0,0.2556,0.2676,0.008,40.6709,0.026,90
108156870,157.32422,-21.702768,264.22495,30.283457,0.0,0.4763,0.4592,0.0098,42.0401,0.063,90
108264082,201.09375,-4.031936,318.50143,57.840714,0.0,0.2604,0.231,0.0214,40.3075,0.04,90
108374759,155.03906,-25.1177,264.6679,26.29532,0.0,0.0697,0.0477,0.0131,36.6294,0.058,42
108422825,124.80469,-24.78856,245.01335,6.360253,0.0,0.4115,0.5219,0.3934,42.373,0.121,90
